ticker,grade,composite_score,base_type,depth_pct,pivot_source,rs_percentile,power_rank,distance_to_pivot_pct,reward_to_risk,stop_price
STEP,REJECT,0.0,standard_base,0.0,,,,0.0,,
STRA,REJECT,0.0,standard_base,0.0,,,,0.0,,
SUPN,REJECT,0.0,standard_base,0.0,,,,0.0,,
SXC,REJECT,0.0,standard_base,0.0,,,,0.0,,
SXI,REJECT,41.7,cup,20.0,cup_handle,50.9,44.3,-8.09,1.73,254.86
SXT,REJECT,0.0,standard_base,0.0,,,,0.0,,
TALO,REJECT,0.0,standard_base,0.0,,,,0.0,,
TBBK,REJECT,0.0,standard_base,0.0,,,,0.0,,
TDC,REJECT,0.0,standard_base,0.0,,,,0.0,,
TDS,C,62.6,cup,17.7,cup_handle,58.4,45.9,-9.08,2.25,45.68
TDW,REJECT,0.0,standard_base,0.0,,,,0.0,,
TFIN,REJECT,0.0,standard_base,0.0,,,,0.0,,
TFX,REJECT,0.0,standard_base,0.0,,,,0.0,,
TGNA,REJECT,0.0,standard_base,0.0,,,,0.0,,
TGTX,REJECT,0.0,standard_base,0.0,,,,0.0,,
THRM,REJECT,0.0,standard_base,0.0,,,,0.0,,
THS,REJECT,0.0,standard_base,0.0,,,,0.0,,
TILE,A,78.6,cup,20.8,cup_handle,73.5,58.5,-8.84,1.96,32.85
TMDX,REJECT,0.0,standard_base,0.0,,,,0.0,,
TMP,B,71.4,cup,17.7,cup_handle,69.5,55.7,-6.96,2.23,81.09
TNC,REJECT,0.0,standard_base,0.0,,,,0.0,,
TNDM,REJECT,0.0,standard_base,0.0,,,,0.0,,
TPH,C,63.0,standard_base,29.4,flat_max_spike_filtered,94.1,73.9,-0.33,19.36,46.23
TR,REJECT,0.0,standard_base,0.0,,,,0.0,,
TRIP,REJECT,0.0,standard_base,0.0,,,,0.0,,
TRMK,C,62.1,flat_base,12.7,flat_max_spike_filtered,56.4,41.1,-5.83,2.51,43.62
TRN,A,80.5,cup,23.9,cup_handle,88.1,66.8,-2.79,2.3,34.07
TRNO,REJECT,0.0,standard_base,0.0,,,,0.0,,
TRST,REJECT,44.6,flat_base,11.3,flat_max_spike_filtered,50.5,40.4,-5.56,2.59,45.3
TRUP,REJECT,0.0,standard_base,0.0,,,,0.0,,
TTMI,REJECT,0.0,standard_base,0.0,,,,0.0,,
TWI,REJECT,0.0,standard_base,0.0,,,,0.0,,
TWO,REJECT,0.0,standard_base,0.0,,,,0.0,,
UA,REJECT,0.0,standard_base,0.0,,,,0.0,,
UAA,REJECT,0.0,standard_base,0.0,,,,0.0,,
UCB,REJECT,0.0,standard_base,0.0,,,,0.0,,
UCTT,REJECT,0.0,standard_base,0.0,,,,0.0,,
UE,REJECT,0.0,standard_base,0.0,,,,0.0,,
UFCS,REJECT,41.5,cup,15.7,cup_handle,38.0,37.6,-6.08,2.26,38.83
UFPT,REJECT,0.0,standard_base,0.0,,,,0.0,,
UHT,REJECT,0.0,standard_base,0.0,,,,0.0,,
UNF,REJECT,0.0,standard_base,0.0,,,,0.0,,
UNFI,REJECT,0.0,standard_base,0.0,,,,0.0,,
UNIT,REJECT,0.0,standard_base,0.0,,,,0.0,,
UPBD,REJECT,0.0,standard_base,0.0,,,,0.0,,
UPWK,REJECT,0.0,standard_base,0.0,,,,0.0,,
URBN,REJECT,0.0,standard_base,0.0,,,,0.0,,
USPH,C,60.9,flat_base,12.0,flat_max_spike_filtered,71.5,54.0,-6.26,2.12,84.84
UTL,REJECT,0.0,standard_base,0.0,,,,0.0,,
UVV,REJECT,0.0,standard_base,0.0,,,,0.0,,
VAC,REJECT,0.0,standard_base,0.0,,,,0.0,,
VCEL,REJECT,0.0,standard_base,0.0,,,,0.0,,
VCTR,B,69.9,cup,19.0,cup_handle,69.6,53.5,-4.56,1.89,73.65
VCYT,REJECT,0.0,standard_base,0.0,,,,0.0,,
VECO,REJECT,0.0,standard_base,0.0,,,,0.0,,
VIAV,REJECT,0.0,standard_base,0.0,,,,0.0,,
VICR,REJECT,0.0,standard_base,0.0,,,,0.0,,
VIR,REJECT,0.0,standard_base,0.0,,,,0.0,,
VIRT,REJECT,0.0,standard_base,0.0,,,,0.0,,
VITL,REJECT,0.0,standard_base,0.0,,,,0.0,,
VRE,REJECT,0.0,standard_base,0.0,,,,0.0,,
VRRM,REJECT,0.0,standard_base,0.0,,,,0.0,,
VRTS,REJECT,0.0,standard_base,0.0,,,,0.0,,
VSAT,REJECT,0.0,standard_base,0.0,,,,0.0,,
VSCO,REJECT,0.0,standard_base,0.0,,,,0.0,,
VSH,REJECT,0.0,standard_base,0.0,,,,0.0,,
VSTS,REJECT,0.0,standard_base,0.0,,,,0.0,,
VTOL,REJECT,0.0,standard_base,0.0,,,,0.0,,
VYX,REJECT,0.0,standard_base,0.0,,,,0.0,,
WABC,REJECT,0.0,standard_base,0.0,,,,0.0,,
WAFD,REJECT,0.0,standard_base,0.0,,,,0.0,,
WAY,REJECT,0.0,standard_base,0.0,,,,0.0,,
WD,REJECT,0.0,standard_base,0.0,,,,0.0,,
WDFC,REJECT,0.0,standard_base,0.0,,,,0.0,,
WEN,REJECT,0.0,standard_base,0.0,,,,0.0,,
WERN,REJECT,0.0,standard_base,0.0,,,,0.0,,
WGO,REJECT,0.0,standard_base,0.0,,,,0.0,,
WHD,REJECT,0.0,standard_base,0.0,,,,0.0,,
WINA,C,59.8,cup,19.1,cup_handle,47.2,39.0,-6.97,1.59,450.87
WKC,REJECT,0.0,standard_base,0.0,,,,0.0,,
WLY,REJECT,0.0,standard_base,0.0,,,,0.0,,
WOR,REJECT,0.0,standard_base,0.0,,,,0.0,,
WRLD,REJECT,0.0,standard_base,0.0,,,,0.0,,
WS,REJECT,0.0,standard_base,0.0,,,,0.0,,
WSC,REJECT,0.0,standard_base,0.0,,,,0.0,,
WSFS,REJECT,0.0,standard_base,0.0,,,,0.0,,
WSR,B,73.3,flat_base,10.3,flat_max_spike_filtered,59.1,47.2,-0.88,3.7,14.95
WT,REJECT,0.0,standard_base,0.0,,,,0.0,,
WU,REJECT,0.0,standard_base,0.0,,,,0.0,,
WWW,REJECT,0.0,standard_base,0.0,,,,0.0,,
XHR,B,78.1,flat_base,11.4,flat_max_spike_filtered,66.5,53.0,-2.06,2.6,15.6
XNCR,REJECT,0.0,standard_base,0.0,,,,0.0,,
XPEL,REJECT,0.0,standard_base,0.0,,,,0.0,,
YELP,REJECT,0.0,standard_base,0.0,,,,0.0,,
YOU,REJECT,0.0,standard_base,0.0,,,,0.0,,
ZD,REJECT,0.0,standard_base,0.0,,,,0.0,,
ZWS,REJECT,0.0,standard_base,0.0,,,,0.0,,
