type,yahoo_symbol,trading212_symbol,benchmark_index,currency,sector,sub_industry,region,size,source,enabled
ticker,VOYA,VOYA,^GSPC,,Financials,Multi-Sector Holdings,US,Mid/Small,S&P1000,Y
ticker,VRSK,VRSK,^GSPC,,Industrials,Research & Consulting Services,US,Mid/Small,S&P1000,Y
ticker,VRSN,VRSN,^GSPC,,Information Technology,Internet Services & Infrastructure,US,Mid/Small,S&P1000,Y
ticker,VST,VST,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,VTR,VTR,^GSPC,,Real Estate,Health Care REITs,US,Mid/Small,S&P1000,Y
ticker,VTRS,VTRS,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,VVV,VVV,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,WAB,WAB,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,WAL,WAL,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,WAT,WAT,^GSPC,,Health Care,Life Sciences Tools & Services,US,Mid/Small,S&P1000,Y
ticker,WBD,WBD,^GSPC,,Communication Services,Broadcasting,US,Mid/Small,S&P1000,Y
ticker,WBS,WBS,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,WCC,WCC,^GSPC,,Industrials,Trading Companies & Distributors,US,Mid/Small,S&P1000,Y
ticker,WDC,WDC,^GSPC,,Information Technology,"Technology Hardware, Storage & Peripherals",US,Mid/Small,S&P1000,Y
ticker,WEX,WEX,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,WFRD,WFRD,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,WH,WH,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,WHR,WHR,^GSPC,,Consumer Discretionary,Household Appliances,US,Mid/Small,S&P1000,Y
ticker,WING,WING,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,WM,WM,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,WMB,WMB,^GSPC,,Energy,Oil & Gas Storage & Transportation,US,Mid/Small,S&P1000,Y
ticker,WMG,WMG,^GSPC,,Communication Services,Movies & Entertainment,US,Mid/Small,S&P1000,Y
ticker,WMS,WMS,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,WPC,WPC,^GSPC,,Real Estate,Diversified REITs,US,Mid/Small,S&P1000,Y
ticker,WRB,WRB,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,WSM,WSM,^GSPC,,Consumer Discretionary,Homefurnishing Retail,US,Mid/Small,S&P1000,Y
ticker,WSO,WSO,^GSPC,,Industrials,Trading Companies & Distributors,US,Mid/Small,S&P1000,Y
ticker,WTFC,WTFC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,WTRG,WTRG,^GSPC,,Utilities,Water Utilities,US,Mid/Small,S&P1000,Y
ticker,WTS,WTS,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,WTW,WTW,^GSPC,,Financials,Insurance Brokers,US,Mid/Small,S&P1000,Y
ticker,WY,WY,^GSPC,,Real Estate,Timber REITs,US,Mid/Small,S&P1000,Y
ticker,WYNN,WYNN,^GSPC,,Consumer Discretionary,Casinos & Gaming,US,Mid/Small,S&P1000,Y
ticker,XPO,XPO,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,XRAY,XRAY,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,XYL,XYL,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,XYZ,XYZ,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,YETI,YETI,^GSPC,,Consumer Discretionary,Leisure Products,US,Mid/Small,S&P1000,Y
ticker,ZBRA,ZBRA,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,AAMI,AAMI,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,AAP,AAP,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,AAT,AAT,^GSPC,,Real Estate,Diversified REITs,US,Mid/Small,S&P1000,Y
ticker,ABCB,ABCB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,ABG,ABG,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,ABM,ABM,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,ABR,ABR,^GSPC,,Financials,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,ACA,ACA,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,ACAD,ACAD,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,ACHC,ACHC,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,ACIW,ACIW,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,ACLS,ACLS,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,ACMR,ACMR,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,ACT,ACT,^GSPC,,Financials,Commercial & Residential Mortgage Finance,US,Mid/Small,S&P1000,Y
ticker,ADAM,ADAM,^GSPC,,Real Estate,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,ADEA,ADEA,^GSPC,,Information Technology,IT Consulting & Other Services,US,Mid/Small,S&P1000,Y
ticker,ADMA,ADMA,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,ADNT,ADNT,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,ADUS,ADUS,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,AEIS,AEIS,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,AEO,AEO,^GSPC,,Consumer Discretionary,Apparel Retail,US,Mid/Small,S&P1000,Y
ticker,AESI,AESI,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,AGO,AGO,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,AGYS,AGYS,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,AHCO,AHCO,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,AHH,AHH,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,AIN,AIN,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,AIR,AIR,^GSPC,,Industrials,Aerospace & Defense,US,Mid/Small,S&P1000,Y
ticker,AKR,AKR,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,AL,AL,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,ALEX,ALEX,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,ALG,ALG,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,ALGT,ALGT,^GSPC,,Industrials,Passenger Airlines,US,Mid/Small,S&P1000,Y
ticker,ALRM,ALRM,^GSPC,,Financials,Application Software,US,Mid/Small,S&P1000,Y
ticker,AMN,AMN,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,AMPH,AMPH,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,AMR,AMR,^GSPC,,Materials,Steel,US,Mid/Small,S&P1000,Y
ticker,AMSF,AMSF,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,AMTM,AMTM,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,AMWD,AMWD,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,ANDE,ANDE,^GSPC,,Consumer Staples,Food Distributors,US,Mid/Small,S&P1000,Y
ticker,ANGI,ANGI,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,ANIP,ANIP,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,AORT,AORT,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,AOSL,AOSL,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,APAM,APAM,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,APLE,APLE,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,APOG,APOG,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,ARCB,ARCB,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,ARI,ARI,^GSPC,,Real Estate,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,ARLO,ARLO,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,AROC,AROC,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,ARR,ARR,^GSPC,,Real Estate,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,ARWR,ARWR,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,ASO,ASO,^GSPC,,Consumer Discretionary,Specialty Stores,US,Mid/Small,S&P1000,Y
ticker,ASTE,ASTE,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,ASTH,ASTH,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,ATEN,ATEN,^GSPC,,Information Technology,Systems Software,US,Mid/Small,S&P1000,Y
ticker,ATGE,ATGE,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,AUB,AUB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,AVA,AVA,^GSPC,,Utilities,Multi-Utilities,US,Mid/Small,S&P1000,Y
ticker,AVNS,AVNS,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,AWI,AWI,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,AWR,AWR,^GSPC,,Utilities,Water Utilities,US,Mid/Small,S&P1000,Y
ticker,AX,AX,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,AXL,AXL,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,AZTA,AZTA,^GSPC,,Health Care,Life Sciences Tools & Services,US,Mid/Small,S&P1000,Y
ticker,AZZ,AZZ,^GSPC,,Industrials,Heavy Electrical Equipment,US,Mid/Small,S&P1000,Y
ticker,BANC,BANC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,BANF,BANF,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,BANR,BANR,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,BBT,BBT,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,BCC,BCC,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,BCPC,BCPC,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,BFH,BFH,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,BFS,BFS,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,BGC,BGC,^GSPC,,Financials,Investment Banking & Brokerage,US,Mid/Small,S&P1000,Y
ticker,BHE,BHE,^GSPC,,Information Technology,Electronic Manufacturing Services,US,Mid/Small,S&P1000,Y
ticker,BJRI,BJRI,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,BKE,BKE,^GSPC,,Consumer Discretionary,Apparel Retail,US,Mid/Small,S&P1000,Y
ticker,BKU,BKU,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,BL,BL,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,BLFS,BLFS,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,BLMN,BLMN,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,BMI,BMI,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,BOH,BOH,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,BOOT,BOOT,^GSPC,,Consumer Discretionary,Apparel Retail,US,Mid/Small,S&P1000,Y
ticker,BOX,BOX,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,BRC,BRC,^GSPC,,Industrials,Commercial Printing,US,Mid/Small,S&P1000,Y
ticker,BTSG,BTSG,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,BTU,BTU,^GSPC,,Energy,Coal & Consumable Fuels,US,Mid/Small,S&P1000,Y
ticker,BXMT,BXMT,^GSPC,,Financials,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,CABO,CABO,^GSPC,,Communication Services,Cable & Satellite,US,Mid/Small,S&P1000,Y
ticker,CAKE,CAKE,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,CALM,CALM,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,CALX,CALX,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,CARG,CARG,^GSPC,,Communication Services,Interactive Media & Services,US,Mid/Small,S&P1000,Y
ticker,CARS,CARS,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,CASH,CASH,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,CATY,CATY,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,CBRL,CBRL,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,CC,CC,^GSPC,,Materials,Diversified Chemicals,US,Mid/Small,S&P1000,Y
ticker,CCOI,CCOI,^GSPC,,Communication Services,Alternative Carriers,US,Mid/Small,S&P1000,Y
ticker,CCS,CCS,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,CE,CE,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,CENT,CENT,^GSPC,,Consumer Staples,Household Products,US,Mid/Small,S&P1000,Y
ticker,CENTA,CENTA,^GSPC,,Consumer Staples,Household Products,US,Mid/Small,S&P1000,Y
ticker,CENX,CENX,^GSPC,,Materials,Aluminum,US,Mid/Small,S&P1000,Y
ticker,CERT,CERT,^GSPC,,Health Care,Health Care Technology,US,Mid/Small,S&P1000,Y
ticker,CFFN,CFFN,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,CHCO,CHCO,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,CHEF,CHEF,^GSPC,,Consumer Staples,Food Distributors,US,Mid/Small,S&P1000,Y
ticker,CLB,CLB,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,CLSK,CLSK,^GSPC,,Information Technology,Internet Services & Infrastructure,US,Mid/Small,S&P1000,Y
ticker,CNK,CNK,^GSPC,,Communication Services,Movies & Entertainment,US,Mid/Small,S&P1000,Y
ticker,CNMD,CNMD,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,CNR,CNR,^GSPC,,Energy,Coal & Consumable Fuels,US,Mid/Small,S&P1000,Y
ticker,CNS,CNS,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,CNXN,CNXN,^GSPC,,Information Technology,Technology Distributors,US,Mid/Small,S&P1000,Y
ticker,COHU,COHU,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,COLL,COLL,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,CON,CON,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,CORT,CORT,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,CPF,CPF,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,CPK,CPK,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,CPRX,CPRX,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,CRC,CRC,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,CRGY,CRGY,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,CRI,CRI,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,CRK,CRK,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,CRSR,CRSR,^GSPC,,Information Technology,"Technology Hardware, Storage & Peripherals",US,Mid/Small,S&P1000,Y
ticker,CRVL,CRVL,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,CSGS,CSGS,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,CSR,CSR,^GSPC,,Real Estate,Multi-Family Residential REITs,US,Mid/Small,S&P1000,Y
ticker,CSW,CSW,^GSPC,,Industrials,Industrial Conglomerates,US,Mid/Small,S&P1000,Y
ticker,CTKB,CTKB,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,CTRE,CTRE,^GSPC,,Real Estate,Health Care REITs,US,Mid/Small,S&P1000,Y
ticker,CTS,CTS,^GSPC,,Information Technology,Electronic Manufacturing Services,US,Mid/Small,S&P1000,Y
ticker,CUBI,CUBI,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,CURB,CURB,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,CVBF,CVBF,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,CVCO,CVCO,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,CVI,CVI,^GSPC,,Energy,Oil & Gas Refining & Marketing,US,Mid/Small,S&P1000,Y
ticker,CWEN,CWEN,^GSPC,,Utilities,Renewable Electricity,US,Mid/Small,S&P1000,Y
ticker,CWEN-A,CWEN-A,^GSPC,,Utilities,Renewable Electricity,US,Mid/Small,S&P1000,Y
ticker,CWK,CWK,^GSPC,,Real Estate,Real Estate Services,US,Mid/Small,S&P1000,Y
ticker,CWST,CWST,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,CWT,CWT,^GSPC,,Utilities,Water Utilities,US,Mid/Small,S&P1000,Y
ticker,CXM,CXM,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,CXW,CXW,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,CZR,CZR,^GSPC,,Consumer Discretionary,Casinos & Gaming,US,Mid/Small,S&P1000,Y
ticker,DAN,DAN,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,DCOM,DCOM,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,DEA,DEA,^GSPC,,Real Estate,Office REITs,US,Mid/Small,S&P1000,Y
ticker,DEI,DEI,^GSPC,,Real Estate,Office REITs,US,Mid/Small,S&P1000,Y
ticker,DFH,DFH,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,DFIN,DFIN,^GSPC,,Financials,Financial Exchanges & Data,US,Mid/Small,S&P1000,Y
ticker,DGII,DGII,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,DIOD,DIOD,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,DLX,DLX,^GSPC,,Industrials,Commercial Printing,US,Mid/Small,S&P1000,Y
ticker,DNOW,DNOW,^GSPC,,Industrials,Trading Companies & Distributors,US,Mid/Small,S&P1000,Y
ticker,DORM,DORM,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,DRH,DRH,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,DV,DV,^GSPC,,Communication Services,Advertising,US,Mid/Small,S&P1000,Y
ticker,DVAX,DVAX,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,DXC,DXC,^GSPC,,Information Technology,IT Consulting & Other Services,US,Mid/Small,S&P1000,Y
ticker,DXPE,DXPE,^GSPC,,Industrials,Trading Companies & Distributors,US,Mid/Small,S&P1000,Y
ticker,EAT,EAT,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,ECG,ECG,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,ECPG,ECPG,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,EFC,EFC,^GSPC,,Financials,Specialized Finance,US,Mid/Small,S&P1000,Y
ticker,EGBN,EGBN,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,EIG,EIG,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,ELME,ELME,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,EMBC,EMBC,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,EMN,EMN,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,ENOV,ENOV,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,ENPH,ENPH,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,ENR,ENR,^GSPC,,Consumer Staples,Household Products,US,Mid/Small,S&P1000,Y
ticker,ENVA,ENVA,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,EPAC,EPAC,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,EPC,EPC,^GSPC,,Consumer Staples,Household Products,US,Mid/Small,S&P1000,Y
ticker,EPRT,EPRT,^GSPC,,Real Estate,Diversified REITs,US,Mid/Small,S&P1000,Y
ticker,ESE,ESE,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,ESI,ESI,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,ETD,ETD,^GSPC,,Consumer Discretionary,Home Furnishings,US,Mid/Small,S&P1000,Y
ticker,EVTC,EVTC,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,EXTR,EXTR,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,EYE,EYE,^GSPC,,Consumer Discretionary,Specialty Stores,US,Mid/Small,S&P1000,Y
ticker,EZPW,EZPW,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,FBK,FBK,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FBNC,FBNC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FBP,FBP,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FBRT,FBRT,^GSPC,,Real Estate,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,FCF,FCF,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FCPT,FCPT,^GSPC,,Real Estate,Other Specialized REITs,US,Mid/Small,S&P1000,Y
ticker,FDP,FDP,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,FELE,FELE,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,FFBC,FFBC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FHB,FHB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FIBK,FIBK,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FIZZ,FIZZ,^GSPC,,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,US,Mid/Small,S&P1000,Y
ticker,FMC,FMC,^GSPC,,Materials,Fertilizers & Agricultural Chemicals,US,Mid/Small,S&P1000,Y
ticker,FORM,FORM,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,FOXF,FOXF,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,FRPT,FRPT,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,FSS,FSS,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,FTDR,FTDR,^GSPC,,Consumer Discretionary,Specialized Consumer Services,US,Mid/Small,S&P1000,Y
ticker,FTRE,FTRE,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,FUL,FUL,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,FULT,FULT,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,FUN,FUN,^GSPC,,Consumer Discretionary,Leisure Facilities,US,Mid/Small,S&P1000,Y
ticker,FWRD,FWRD,^GSPC,,Industrials,Air Freight & Logistics,US,Mid/Small,S&P1000,Y
ticker,GBX,GBX,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,GDEN,GDEN,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,GDYN,GDYN,^GSPC,,Information Technology,IT Consulting & Other Services,US,Mid/Small,S&P1000,Y
ticker,GEO,GEO,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,GFF,GFF,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,GIII,GIII,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,GKOS,GKOS,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,GNL,GNL,^GSPC,,Real Estate,Diversified REITs,US,Mid/Small,S&P1000,Y
ticker,GNW,GNW,^GSPC,,Financials,Multi-line Insurance,US,Mid/Small,S&P1000,Y
ticker,GO,GO,^GSPC,,Consumer Staples,Food Retail,US,Mid/Small,S&P1000,Y
ticker,GOGO,GOGO,^GSPC,,Communication Services,Wireless Telecommunication Services,US,Mid/Small,S&P1000,Y
ticker,GOLF,GOLF,^GSPC,,Consumer Discretionary,Leisure Products,US,Mid/Small,S&P1000,Y
